Type	chromsome	Start	End	q-value	G-score	average amplitude	frequency
Del	2	17842500	44107500	0	0.018044	0.46117	0.083333
Del	2	44112500	44387500	0	0.04511	0.249288	0.25
Del	2	44392500	45482500	0	0.018044	0.290999	0.166667
Del	2	45487500	45872500	0	0.04511	0.290999	0.166667
Del	2	45877500	65597500	0	0.018044	0.290999	0.166667
Del	2	65602500	65662500	0	0.009022	0.455971	0.083333
Del	2	65667500	75942500	0	0.018044	0.455971	0.083333
Del	2	75947500	77737500	0	0.04511	0.312442	0.166667
Del	2	77742500	79732500	0	0.063155	0.282933	0.25
Del	2	79737500	79867500	0	0.036088	0.282933	0.25
Del	2	79872500	79877500	0	0.063155	0.282933	0.25
Del	2	79882500	80522500	0	0.036088	0.282933	0.25
Del	2	80527500	80532500	0	0.063155	0.282933	0.25
Del	2	80537500	80877500	0	0.036088	0.282933	0.25
Del	2	80882500	84737500	0	0.063155	0.282933	0.25
Del	2	84742500	85047500	0	0.054133	0.282933	0.25
Del	2	85052500	85127500	0	0.04511	0.455971	0.083333
Del	2	85132500	88047500	0	0.018044	0.455971	0.083333
Del	2	88052500	88127500	0	0.063155	0.455971	0.083333
Del	2	88132500	88317500	0	0.054133	0.429853	0.166667
Del	2	88322500	114767500	0	0.018044	0.455971	0.083333
Del	2	114772500	115892500	0	0.036088	0.543178	0.166667
Del	2	115897500	115922500	0	0.04511	0.443895	0.25
Del	2	115927500	118562500	0	0.036088	0.443895	0.25
Del	2	118567500	122527500	0	0.018044	0.543178	0.166667
Del	2	122532500	127407500	0	0.036088	0.543178	0.166667
Del	2	127412500	132562500	0	0.018044	0.543178	0.166667
Del	2	132567500	133167500	0	0.081199	0.413555	0.25
Del	2	133172500	133422500	0	0.018044	0.398585	0.25
Del	2	133427500	134877500	0	0.108265	0.398585	0.25
Del	2	134882500	135802500	0	0.018044	0.398585	0.25
Del	2	135807500	135932500	0	0.009022	0.332422	0.333333
Del	2	135937500	139657500	0	0.018044	0.332422	0.333333
Del	2	139662500	143627500	0.094047	0.270662	0.306784	0.416667
Del	2	143632500	173467500	0	0.018044	0.30714	0.416667
Del	2	173472500	173602500	0.059046	0.117287	0.55051	0.166667
Del	2	173607500	173922500	0.016518	0.108265	0.598417	0.25
Del	2	173927500	174137500	0.021572	0.117287	0.598417	0.25
Del	2	174142500	182402500	0	0.018044	0.55051	0.166667
Del	2	182407500	182522500	0	0.009022	0.547959	0.166667
Del	2	182527500	191887500	0	0.018044	0.547959	0.166667
Del	2	191892500	192017500	0	0.009022	0.547959	0.166667
Del	2	192022500	206642500	0	0.018044	0.547959	0.166667
Del	2	206647500	206667500	0	0.009022	0.547959	0.166667
Del	2	206672500	219317500	0	0.018044	0.547959	0.166667
Del	2	219322500	219427500	0	0.009022	0.547959	0.166667
Del	2	219432500	231917500	0	0.018044	0.547959	0.166667
Del	2	231922500	231967500	0	0.009022	0.547959	0.166667
Del	2	231972500	231992500	0	0.018044	0.547959	0.166667
Del	2	231997500	232042500	0	0.009022	0.547959	0.166667
Del	2	232047500	234377500	0	0.018044	0.547959	0.166667
Del	2	234382500	234517500	0	0.036088	0.476166	0.166667
Del	2	234522500	243187500	0	0.018044	0.476166	0.166667
Del	3	62500	10852500	0	0.018044	0.377575	0.333333
Del	3	10857500	10982500	0	0.009022	0.620151	0.166667
Del	3	10987500	37897500	0	0.018044	0.620151	0.166667
Del	3	37902500	38002500	0	0.009022	0.60944	0.166667
Del	3	38007500	38012500	0	0.018044	0.60944	0.166667
Del	3	38017500	38027500	0	0.009022	0.60944	0.166667
Del	3	38032500	49592500	0	0.018044	0.60944	0.166667
Del	3	49597500	49702500	0	0.009022	0.60944	0.166667
Del	3	49707500	59037500	0	0.018044	0.60944	0.166667
Del	3	59042500	61537500	0.094047	0.306751	0.456689	0.25
Del	3	61542500	66432500	0	0.018044	0.460228	0.25
Del	3	66437500	66552500	0	0.009022	0.460228	0.25
Del	3	66557500	75732500	0	0.018044	0.460228	0.25
Del	3	75737500	77082500	0.094047	0.26164	0.17011	0.25
Del	3	77087500	79072500	0.094047	0.17142	0.501234	0.25
Del	3	79077500	79817500	0.048213	0.117287	0.501234	0.25
Del	3	79822500	85002500	0.094047	0.180442	0.501234	0.25
Del	3	85007500	85547500	0.056086	0.117287	0.518385	0.25
Del	3	85552500	86127500	0.094047	0.17142	0.518385	0.25
Del	3	86132500	89452500	0.094047	0.180442	0.518385	0.25
Del	3	89457500	93582500	0.094047	0.17142	0.518385	0.25
Del	3	93587500	124932500	0	0.018044	0.413063	0.166667
Del	3	124937500	125157500	0	0.036088	0.593168	0.083333
Del	3	125162500	142307500	0	0.018044	0.593168	0.083333
Del	3	142312500	142332500	0	0.009022	0.593168	0.083333
Del	3	142337500	164062500	0	0.018044	0.593168	0.083333
Del	3	164067500	164897500	0.011818	0.108265	0.361414	0.166667
Del	3	164902500	174002500	0	0.018044	0.361414	0.166667
Del	3	174007500	175077500	0	0.036088	0.361414	0.166667
Del	3	175082500	175087500	0	0.04511	0.305859	0.25
Del	3	175092500	175527500	0	0.036088	0.305859	0.25
Del	3	175532500	178247500	0.094047	0.21653	0.305859	0.25
Del	3	178252500	192507500	0	0.018044	0.361414	0.166667
Del	3	192512500	192637500	0	0.009022	0.593168	0.083333
Del	3	192642500	197962500	0	0.018044	0.593168	0.083333
Del	4	12500	1717500	0	0.018044	0.428525	0.5
Del	4	1722500	1867500	0.094047	0.144353	0.530098	0.583333
Del	4	1872500	69367500	0	0.018044	0.529118	0.583333
Del	4	69372500	69502500	0.630255	0.514259	0.539093	0.75
Del	4	69507500	69672500	0.094047	0.17142	0.547778	0.75
Del	4	69677500	99367500	0	0.018044	0.521987	0.75
Del	4	99372500	99792500	0.094047	0.21653	0.530736	0.75
Del	4	99797500	103412500	0	0.018044	0.527909	0.75
Del	4	103417500	103542500	0	0.009022	0.486953	0.833333
Del	4	103547500	108962500	0	0.018044	0.486953	0.833333
Del	4	108967500	109082500	0	0.009022	0.486351	0.833333
Del	4	109087500	144492500	0	0.018044	0.486351	0.833333
Del	4	144497500	144622500	0	0.009022	0.530235	0.75
Del	4	144627500	166292500	0	0.018044	0.530235	0.75
Del	4	166297500	166297500	0	0.009022	0.528495	0.75
Del	4	166302500	166307500	0	0.018044	0.528495	0.75
Del	4	166312500	166312500	0	0.009022	0.528495	0.75
Del	4	166317500	166322500	0	0.018044	0.528495	0.75
Del	4	166327500	166422500	0	0.009022	0.528495	0.75
Del	4	166427500	169272500	0	0.018044	0.528495	0.75
Del	4	169277500	169402500	0	0.009022	0.527375	0.75
Del	4	169407500	176977500	0	0.018044	0.527375	0.75
Del	4	176982500	177097500	0	0.009022	0.500535	0.833333
Del	4	177102500	178912500	0	0.018044	0.500535	0.833333
Del	4	178917500	183052500	0.094047	0.189464	0.500535	0.833333
Del	4	183057500	183082500	0	0.099243	0.555288	0.833333
Del	4	183087500	191042500	0	0.018044	0.53599	0.75
Del	5	12500	3407500	0	0.018044	0	0
Del	5	3412500	3537500	0	0.009022	0	0
Del	5	3542500	14872500	0	0.018044	0	0
Del	5	14877500	34647500	0	0.036088	0	0
Del	5	34652500	38562500	0	0.018044	0	0
Del	5	38567500	38597500	0	0.009022	0.100394	0.083333
Del	5	38602500	41217500	0	0.018044	0.100394	0.083333
Del	5	41222500	41262500	0	0.009022	0.100394	0.083333
Del	5	41267500	68847500	0	0.018044	0.100394	0.083333
Del	5	68852500	68932500	0.094047	0.234574	0.541818	0.166667
Del	5	68937500	69007500	0.094047	0.225552	0.690251	0.166667
Del	5	69012500	69417500	0.094047	0.234574	0.690251	0.166667
Del	5	69422500	69427500	0.094047	0.21653	0.690251	0.166667
Del	5	69432500	69587500	0.094047	0.234574	0.690251	0.166667
Del	5	69592500	69767500	0.094047	0.252618	0.518795	0.25
Del	5	69772500	69802500	0.094047	0.243596	0.690251	0.166667
Del	5	69807500	69852500	0.094047	0.252618	0.690251	0.166667
Del	5	69857500	69882500	0.094047	0.243596	0.517636	0.25
Del	5	69887500	70217500	0.094047	0.252618	0.517636	0.25
Del	5	70222500	70257500	0.094047	0.234574	0.690251	0.166667
Del	5	70262500	70322500	0.094047	0.225552	0.690251	0.166667
Del	5	70327500	70662500	0.094047	0.234574	0.690251	0.166667
Del	5	70667500	77647500	0	0.018044	0.536838	0.166667
Del	5	77652500	77772500	0	0.009022	0.536838	0.166667
Del	5	77777500	146837500	0	0.018044	0.536838	0.166667
Del	5	146842500	146892500	0	0.009022	0.54211	0.166667
Del	5	146897500	148512500	0	0.018044	0.54211	0.166667
Del	5	148517500	148642500	0	0.009022	0.54211	0.166667
Del	5	148647500	156597500	0	0.018044	0.54211	0.166667
Del	5	156602500	156877500	0	0.099243	0.548185	0.25
Del	5	156882500	157082500	0	0.018044	0.54211	0.166667
Del	5	157087500	158117500	0.021572	0.108265	0.54211	0.166667
Del	5	158122500	158527500	0	0.099243	0.554497	0.25
Del	5	158532500	166702500	0.021572	0.108265	0.554497	0.25
Del	5	166707500	167692500	0	0.081199	0.45039	0.333333
Del	5	167697500	168087500	0	0.108265	0.554497	0.25
Del	5	168092500	168187500	0	0.090221	0.554497	0.25
Del	5	168192500	168197500	0.021572	0.108265	0.554497	0.25
Del	5	168202500	168682500	0	0.090221	0.554497	0.25
Del	5	168687500	168692500	0.021572	0.108265	0.554497	0.25
Del	5	168697500	168732500	0	0.090221	0.554497	0.25
Del	5	168737500	169057500	0.021572	0.108265	0.554497	0.25
Del	5	169062500	169282500	0	0.099243	0.554497	0.25
Del	5	169287500	169412500	0.007607	0.108265	0.554497	0.25
Del	5	169417500	169447500	0	0.099243	0.554497	0.25
Del	5	169452500	169457500	0.021572	0.108265	0.554497	0.25
Del	5	169462500	169512500	0	0.099243	0.554497	0.25
Del	5	169517500	169772500	0.021572	0.108265	0.554497	0.25
Del	5	169777500	169797500	0	0.099243	0.554497	0.25
Del	5	169802500	169817500	0.021572	0.108265	0.554497	0.25
Del	5	169822500	169922500	0	0.099243	0.554497	0.25
Del	5	169927500	180292500	0	0.108265	0.554497	0.25
Del	5	180297500	180382500	0.094047	0.207508	0.527217	0.25
Del	5	180387500	180457500	0.094047	0.279685	0.600421	0.25
Del	5	180462500	180742500	0.094047	0.180442	0.525844	0.25
Del	5	180747500	180757500	0	0.072177	0.499131	0.166667
Del	5	180762500	180907500	0.061227	0.117287	0.436252	0.25
Del	6	62500	28557500	0	0.018044	0.4117	0.083333
Del	6	28562500	28862500	0	0.036088	0.507222	0.083333
Del	6	28867500	28892500	0	0.018044	0.151058	0.083333
Del	6	28897500	28977500	0.021572	0.108265	0.151058	0.083333
Del	6	28982500	29002500	0.094047	0.144353	0.375017	0.25
Del	6	29007500	29017500	0.094047	0.153375	0.351243	0.333333
Del	6	29022500	29047500	0.094047	0.144353	0.351243	0.333333
Del	6	29052500	29057500	0.094047	0.153375	0.351243	0.333333
Del	6	29062500	29132500	0.377685	0.460126	0.351243	0.333333
Del	6	29137500	29317500	0.094047	0.342839	0.685563	0.166667
Del	6	29322500	29387500	0	0.04511	0.349198	0.166667
Del	6	29392500	29917500	0	0.018044	0.453515	0.083333
Del	6	29922500	30062500	0.021572	0.108265	0.453515	0.083333
Del	6	30067500	30082500	0	0.018044	0	0
Del	6	30087500	30247500	0.094047	0.378927	0	0
Del	6	30252500	30317500	0	0.018044	0.390376	0.083333
Del	6	30322500	30502500	0	0.04511	0.390376	0.083333
Del	6	30507500	30962500	0	0.018044	0.390376	0.083333
Del	6	30967500	31072500	0	0.081199	0.390376	0.083333
Del	6	31077500	31102500	0	0.018044	0.390376	0.083333
Del	6	31107500	31312500	0	0.063155	0.390376	0.083333
Del	6	31317500	31362500	0	0.04511	0.306345	0.166667
Del	6	31367500	32192500	0	0.018044	0.390376	0.083333
Del	6	32197500	32352500	0.061752	0.117287	0.390376	0.083333
Del	6	32357500	32377500	0	0.018044	0.335239	0.083333
Del	6	32382500	32417500	0.094047	0.234574	0.867744	0.083333
Del	6	32422500	32537500	0.630255	0.505237	0.867744	0.083333
Del	6	32542500	32562500	0.630255	0.496215	1.292893	0.083333
Del	6	32567500	32702500	0.630255	0.505237	1.292893	0.083333
Del	6	32707500	55612500	0	0.018044	0.347901	0.083333
Del	6	55617500	55742500	0	0.009022	0.313129	0.166667
Del	6	55747500	57087500	0	0.018044	0.313129	0.166667
Del	6	57092500	58237500	0	0.036088	0.313129	0.166667
Del	6	58242500	58292500	0	0.018044	0.313129	0.166667
Del	6	58297500	63977500	0	0.04511	0.274044	0.25
Del	6	63982500	75787500	0	0.018044	0.375051	0.333333
Del	6	75792500	75917500	0	0.009022	0.369842	0.333333
Del	6	75922500	76302500	0	0.018044	0.369842	0.333333
Del	6	76307500	76432500	0	0.009022	0.369842	0.333333
Del	6	76437500	108017500	0	0.018044	0.369842	0.333333
Del	6	108022500	108147500	0	0.009022	0.57422	0.166667
Del	6	108152500	111592500	0	0.018044	0.57422	0.166667
Del	6	111597500	111807500	0.036417	0.117287	0.57422	0.166667
Del	6	111812500	112082500	0	0.090221	0.586013	0.25
Del	6	112087500	112367500	0	0.081199	0.586013	0.25
Del	6	112372500	116382500	0	0.018044	0.419429	0.25
Del	6	116387500	116567500	0	0.04511	0.419429	0.25
Del	6	116572500	119127500	0	0.018044	0.419429	0.25
Del	6	119132500	119207500	0	0.009022	0.419429	0.25
Del	6	119212500	151552500	0	0.018044	0.419429	0.25
Del	6	151557500	151637500	0	0.009022	0.57422	0.166667
Del	6	151642500	153327500	0	0.018044	0.57422	0.166667
Del	6	153332500	153452500	0	0.009022	0.57422	0.166667
Del	6	153457500	156272500	0	0.018044	0.57422	0.166667
Del	6	156277500	157102500	0.061227	0.117287	0.565421	0.166667
Del	6	157107500	157702500	0	0.108265	0.594598	0.25
Del	6	157707500	158237500	0	0.018044	0.565421	0.166667
Del	6	158242500	158367500	0	0.009022	0.565421	0.166667
Del	6	158372500	160242500	0	0.018044	0.565421	0.166667
Del	6	160247500	160382500	0.094047	0.162397	0.565421	0.166667
Del	6	160387500	160507500	0.094047	0.135331	0.689708	0.25
Del	6	160512500	160517500	0.094047	0.162397	0.689708	0.25
Del	6	160522500	160532500	0.094047	0.135331	0.689708	0.25
Del	6	160537500	160762500	0.094047	0.153375	0.689708	0.25
Del	6	160767500	160882500	0.094047	0.144353	0.689708	0.25
Del	6	160887500	171057500	0	0.018044	0.565421	0.166667
Del	7	12500	5347500	0	0.018044	0.371861	0.083333
Del	7	5352500	5467500	0	0.009022	0.371861	0.083333
Del	7	5472500	6867500	0	0.018044	0.371861	0.083333
Del	7	6872500	8467500	0	0.054133	0.29599	0.166667
Del	7	8472500	8797500	0	0.04511	0.217515	0.25
Del	7	8802500	11402500	0	0.054133	0.217515	0.25
Del	7	11407500	11872500	0	0.04511	0.217515	0.25
Del	7	11877500	14177500	0	0.054133	0.217515	0.25
Del	7	14182500	15602500	0	0.04511	0.217515	0.25
Del	7	15607500	16117500	0	0.054133	0.217515	0.25
Del	7	16122500	16242500	0	0.04511	0.217515	0.25
Del	7	16247500	16312500	0	0.054133	0.217515	0.25
Del	7	16317500	16462500	0	0.04511	0.217515	0.25
Del	7	16467500	18117500	0	0.054133	0.217515	0.25
Del	7	18122500	18157500	0	0.04511	0.217515	0.25
Del	7	18162500	18167500	0	0.054133	0.217515	0.25
Del	7	18172500	18527500	0	0.04511	0.217515	0.25
Del	7	18532500	18712500	0	0.054133	0.217515	0.25
Del	7	18717500	19037500	0	0.04511	0.217515	0.25
Del	7	19042500	21577500	0	0.054133	0.217515	0.25
Del	7	21582500	21932500	0	0.04511	0.217515	0.25
Del	7	21937500	26182500	0	0.054133	0.217515	0.25
Del	7	26187500	56567500	0	0.018044	0.270037	0.166667
Del	7	56572500	57177500	0	0.099243	0.220074	0.166667
Del	7	57182500	57537500	0	0.018044	0.204741	0.166667
Del	7	57542500	63767500	0	0.081199	0.204741	0.166667
Del	7	63772500	76682500	0	0.018044	0.29662	0.083333
Del	7	76687500	77637500	0	0.072177	0.29662	0.083333
Del	7	77642500	77967500	0	0.04511	0.231943	0.25
Del	7	77972500	77992500	0	0.072177	0.231943	0.25
Del	7	77997500	79072500	0	0.04511	0.231943	0.25
Del	7	79077500	81572500	0	0.072177	0.231943	0.25
Del	7	81577500	82077500	0	0.054133	0.231943	0.25
Del	7	82082500	82792500	0	0.063155	0.231943	0.25
Del	7	82797500	88382500	0	0.072177	0.231943	0.25
Del	7	88387500	88417500	0	0.054133	0.231943	0.25
Del	7	88422500	88427500	0	0.072177	0.231943	0.25
Del	7	88432500	88967500	0	0.054133	0.231943	0.25
Del	7	88972500	90332500	0	0.072177	0.231943	0.25
Del	7	90337500	90842500	0	0.054133	0.231943	0.25
Del	7	90847500	94527500	0	0.072177	0.231943	0.25
Del	7	94532500	94922500	0	0.063155	0.231943	0.25
Del	7	94927500	95392500	0	0.072177	0.231943	0.25
Del	7	95397500	95732500	0	0.063155	0.231943	0.25
Del	7	95737500	96657500	0	0.072177	0.231943	0.25
Del	7	96662500	97587500	0	0.099243	0.231943	0.25
Del	7	97592500	98437500	0	0.04511	0.285486	0.166667
Del	7	98442500	136902500	0	0.018044	0.312797	0.083333
Del	7	136907500	137032500	0	0.009022	0.219645	0.166667
Del	7	137037500	143827500	0	0.018044	0.219645	0.166667
Del	7	143832500	144087500	0	0.063155	0.219645	0.166667
Del	7	144092500	158822500	0	0.018044	0.219645	0.166667
Del	7	158827500	159127500	0	0.009022	0.332586	0.083333
Del	8	12500	152500	0	0.054133	0.304179	0.083333
Del	8	157500	6917500	0	0.018044	0.643693	0.083333
Del	8	6922500	7442500	0.094047	0.180442	0.643693	0.083333
Del	8	7447500	7662500	0.094047	0.369905	0.699214	0.083333
Del	8	7667500	7757500	0.094047	0.135331	0.803945	0.083333
Del	8	7762500	7937500	0.103283	0.396972	0.803945	0.083333
Del	8	7942500	12177500	0	0.018044	0.532578	0.083333
Del	8	12182500	12297500	0.094047	0.252618	0.532578	0.083333
Del	8	12302500	26597500	0	0.018044	0.623185	0.083333
Del	8	26602500	26607500	0	0.009022	0.564171	0.083333
Del	8	26612500	42267500	0	0.018044	0.564171	0.083333
Del	8	42272500	42387500	0	0.009022	0.564171	0.083333
Del	8	42392500	66757500	0	0.018044	0.564171	0.083333
Del	8	66762500	67097500	0.094047	0.207508	0.385947	0.166667
Del	8	67102500	97497500	0	0.018044	0.385947	0.166667
Del	8	97502500	97627500	0	0.009022	0.367965	0.166667
Del	8	97632500	133777500	0	0.018044	0.367965	0.166667
Del	8	133782500	133872500	0	0.054133	0.360587	0.166667
Del	8	133877500	134457500	0	0.018044	0.360587	0.166667
Del	8	134462500	134587500	0	0.009022	0.360587	0.166667
Del	8	134592500	136312500	0	0.018044	0.360587	0.166667
Del	8	136317500	139132500	0	0.036088	0.335512	0.166667
Del	8	139137500	146302500	0	0.018044	0.335512	0.166667
Del	9	12500	7802500	0	0.018044	0	0
Del	9	7807500	12687500	0.094047	0.26164	0.127845	0.083333
Del	9	12692500	15417500	0	0.036088	0.153757	0.166667
Del	9	15422500	27102500	0	0.018044	0.127845	0.083333
Del	9	27107500	27232500	0	0.009022	0.127845	0.083333
Del	9	27237500	27577500	0	0.018044	0.127845	0.083333
Del	9	27582500	28857500	0.00767	0.108265	0.127845	0.083333
Del	9	28862500	32377500	0	0.036088	0.186952	0.166667
Del	9	32382500	91977500	0	0.018044	0.127845	0.083333
Del	9	91982500	91982500	0	0.009022	0	0
Del	9	91987500	93217500	0	0.018044	0	0
Del	9	93222500	93347500	0	0.009022	0	0
Del	9	93352500	99332500	0	0.018044	0	0
Del	9	99337500	99382500	0	0.009022	0	0
Del	9	99387500	102737500	0	0.018044	0	0
Del	9	102742500	102852500	0	0.009022	0	0
Del	9	102857500	112217500	0	0.018044	0	0
Del	9	112222500	112262500	0	0.009022	0	0
Del	9	112267500	114117500	0	0.018044	0	0
Del	9	114122500	114247500	0	0.009022	0	0
Del	9	114252500	115507500	0	0.018044	0	0
Del	9	115512500	115632500	0	0.009022	0	0
Del	9	115637500	140197500	0	0.018044	0	0
Del	9	140202500	140312500	0	0.009022	0	0
Del	9	140317500	141152500	0	0.018044	0	0
Del	10	62500	297500	0	0.018044	0.488812	0.416667
Del	10	302500	302500	0	0.009022	0.488812	0.416667
Del	10	307500	17842500	0	0.018044	0.488812	0.416667
Del	10	17847500	17877500	0.094047	0.144353	0.488812	0.416667
Del	10	17882500	17887500	0.094047	0.162397	0.529067	0.416667
Del	10	17892500	18032500	0.094047	0.144353	0.529067	0.416667
Del	10	18037500	18092500	0	0.018044	0.488158	0.416667
Del	10	18097500	18127500	0.094047	0.252618	0.490187	0.416667
Del	10	18132500	18137500	0.094047	0.26164	0.490187	0.416667
Del	10	18142500	18232500	0.094047	0.252618	0.490187	0.416667
Del	10	18237500	28037500	0	0.018044	0.485688	0.416667
Del	10	28042500	28332500	0.03518	0.117287	0.479661	0.416667
Del	10	28337500	31822500	0	0.018044	0.479661	0.416667
Del	10	31827500	32292500	0	0.072177	0.474117	0.416667
Del	10	32297500	38742500	0	0.018044	0.474117	0.416667
Del	10	38747500	42817500	0.094047	0.17142	0.482705	0.416667
Del	10	42822500	42962500	0.051141	0.117287	0.45746	0.5
Del	10	42967500	47952500	0	0.018044	0.395486	0.5
Del	10	47957500	48177500	0.094047	0.252618	0.401416	0.5
Del	10	48182500	49387500	0	0.018044	0.412145	0.5
Del	10	49392500	49487500	0	0.009022	0.42684	0.5
Del	10	49492500	61122500	0	0.018044	0.42684	0.5
Del	10	61127500	61127500	0	0.009022	0.422789	0.333333
Del	10	61132500	73852500	0	0.018044	0.422789	0.333333
Del	10	73857500	73967500	0	0.009022	0.386043	0.333333
Del	10	73972500	75752500	0	0.018044	0.386043	0.333333
Del	10	75757500	75872500	0	0.009022	0.464328	0.25
Del	10	75877500	80697500	0	0.018044	0.464328	0.25
Del	10	80702500	80822500	0	0.009022	0.468104	0.25
Del	10	80827500	92492500	0	0.018044	0.468104	0.25
Del	10	92497500	92622500	0	0.009022	0.385796	0.333333
Del	10	92627500	105682500	0	0.018044	0.385796	0.333333
Del	10	105687500	105787500	0	0.063155	0.385796	0.333333
Del	10	105792500	112602500	0	0.018044	0.385796	0.333333
Del	10	112607500	112827500	0	0.063155	0.385796	0.333333
Del	10	112832500	115542500	0	0.018044	0.385796	0.333333
Del	10	115547500	115797500	0	0.04511	0.381349	0.333333
Del	10	115802500	116737500	0	0.018044	0.381349	0.333333
Del	10	116742500	117807500	0	0.04511	0.381349	0.333333
Del	10	117812500	118642500	0	0.018044	0.381349	0.333333
Del	10	118647500	118767500	0	0.009022	0.381349	0.333333
Del	10	118772500	123357500	0	0.018044	0.381349	0.333333
Del	10	123362500	123362500	0	0.009022	0.457751	0.25
Del	10	123367500	134602500	0	0.018044	0.457751	0.25
Del	10	134607500	135442500	0	0.081199	0.445405	0.25
Del	10	135447500	135522500	0.083315	0.126309	0.500303	0.25
Del	11	62500	2142500	0	0.036088	0.316955	0.25
Del	11	2147500	10677500	0	0.018044	0.634418	0.25
Del	11	10682500	10717500	0	0.009022	0.503112	0.333333
Del	11	10722500	20407500	0	0.018044	0.503112	0.333333
Del	11	20412500	20532500	0	0.009022	0.503112	0.333333
Del	11	20537500	21597500	0	0.018044	0.503112	0.333333
Del	11	21602500	22682500	0.094047	0.207508	0.444827	0.416667
Del	11	22687500	22837500	0.094047	0.198486	0.532349	0.5
Del	11	22842500	24512500	0.094047	0.207508	0.532349	0.5
Del	11	24517500	36532500	0	0.018044	0.444827	0.416667
Del	11	36537500	40127500	0	0.063155	0.503112	0.333333
Del	11	40132500	40317500	0	0.054133	0.47303	0.416667
Del	11	40322500	43277500	0	0.063155	0.47303	0.416667
Del	11	43282500	47872500	0	0.018044	0.502479	0.333333
Del	11	47877500	50382500	0	0.054133	0.633573	0.25
Del	11	50387500	55052500	0	0.090221	0.48438	0.416667
Del	11	55057500	55342500	0	0.054133	0.520057	0.5
Del	11	55347500	55532500	0.630255	0.505237	0.520057	0.5
Del	11	55537500	56147500	0	0.054133	0.477965	0.5
Del	11	56152500	56177500	0	0.04511	0.477965	0.5
Del	11	56182500	56187500	0	0.054133	0.477965	0.5
Del	11	56192500	56222500	0	0.04511	0.477965	0.5
Del	11	56227500	56242500	0	0.054133	0.477965	0.5
Del	11	56247500	56252500	0	0.04511	0.477965	0.5
Del	11	56257500	56262500	0	0.054133	0.477965	0.5
Del	11	56267500	56302500	0	0.04511	0.477965	0.5
Del	11	56307500	56312500	0	0.054133	0.477965	0.5
Del	11	56317500	56337500	0	0.04511	0.477965	0.5
Del	11	56342500	56347500	0	0.054133	0.477965	0.5
Del	11	56352500	56372500	0	0.04511	0.477965	0.5
Del	11	56377500	56382500	0	0.054133	0.477965	0.5
Del	11	56387500	56402500	0	0.04511	0.477965	0.5
Del	11	56407500	56412500	0	0.054133	0.477965	0.5
Del	11	56417500	56422500	0	0.04511	0.477965	0.5
Del	11	56427500	56432500	0	0.054133	0.477965	0.5
Del	11	56437500	56462500	0	0.04511	0.477965	0.5
Del	11	56467500	56472500	0	0.054133	0.477965	0.5
Del	11	56477500	56502500	0	0.04511	0.477965	0.5
Del	11	56507500	56942500	0	0.054133	0.477965	0.5
Del	11	56947500	57587500	0	0.018044	0.602996	0.333333
Del	11	57592500	60517500	0	0.036088	0.602996	0.333333
Del	11	60522500	62787500	0	0.018044	0.602996	0.333333
Del	11	62792500	63322500	0	0.054133	0.602996	0.333333
Del	11	63327500	78287500	0	0.018044	0.589046	0.333333
Del	11	78292500	81592500	0	0.072177	0.626494	0.333333
Del	11	81597500	88902500	0	0.018044	0.626494	0.333333
Del	11	88907500	89032500	0	0.009022	0.64465	0.333333
Del	11	89037500	93917500	0	0.018044	0.64465	0.333333
Del	11	93922500	94142500	0	0.054133	0.65386	0.333333
Del	11	94147500	105972500	0	0.018044	0.65386	0.333333
Del	11	105977500	107437500	0.094047	0.297729	0.528467	0.416667
Del	11	107442500	107467500	0.094047	0.306751	0.649492	0.416667
Del	11	107472500	107542500	0.094047	0.297729	0.649492	0.416667
Del	11	107547500	107652500	0.094047	0.306751	0.649492	0.416667
Del	11	107657500	119252500	0	0.018044	0.512096	0.416667
Del	11	119257500	119282500	0	0.009022	0.579785	0.333333
Del	11	119287500	119297500	0	0.018044	0.579785	0.333333
Del	11	119302500	119372500	0	0.009022	0.579785	0.333333
Del	11	119377500	122937500	0	0.018044	0.579785	0.333333
Del	11	122942500	123067500	0	0.009022	0.579785	0.333333
Del	11	123072500	128567500	0	0.018044	0.579785	0.333333
Del	11	128572500	128687500	0	0.009022	0.57734	0.333333
Del	11	128692500	134947500	0	0.018044	0.57734	0.333333
Del	12	62500	4557500	0	0.018044	0	0
Del	12	4562500	4692500	0	0.036088	0	0
Del	12	4697500	34182500	0	0.018044	0	0
Del	12	34187500	39037500	0.094047	0.162397	0.103026	0.083333
Del	12	39042500	39302500	0.082463	0.126309	0.40433	0.25
Del	12	39307500	39837500	0.094047	0.135331	0.40433	0.25
Del	12	39842500	40142500	0.094047	0.144353	0.40433	0.25
Del	12	40147500	40502500	0.063524	0.126309	0.40433	0.25
Del	12	40507500	41077500	0.094047	0.135331	0.40433	0.25
Del	12	41082500	41212500	0.078687	0.126309	0.548413	0.166667
Del	12	41217500	41572500	0.094047	0.135331	0.548413	0.166667
Del	12	41577500	41822500	0.057871	0.117287	0.548413	0.166667
Del	12	41827500	41972500	0.094047	0.135331	0.548413	0.166667
Del	12	41977500	42617500	0.094047	0.144353	0.548413	0.166667
Del	12	42622500	42722500	0.094047	0.162397	0.548413	0.166667
Del	12	42727500	42837500	0.094047	0.144353	0.548413	0.166667
Del	12	42842500	42842500	0.094047	0.135331	0.548413	0.166667
Del	12	42847500	42882500	0.094047	0.153375	0.548413	0.166667
